hs6_code,ucc_code,ucc_description,map_weight,confidence_level
382490,600132,PURCHASE OF BOAT WITH MOTOR,0.043,MEDIUM-LOW
382499,140410,FROZEN VEGETABLE JUICES,0.25,MEDIUM-LOW
382499,140420,FRESH AND CANNED VEGETABLE JUICES,0.25,MEDIUM-LOW
382499,470211,MOTOR OIL,0.102,HIGH
382499,470111,GASOLINE,0.0979,HIGH
382499,160211,FATS AND OILS,0.0979,HIGH
382499,470212,MOTOR OIL ON OUT-OF-TOWN TRIPS,0.0563,MEDIUM
382499,490311,MOTOR TUNE-UP,0.0557,MEDIUM
382499,250111,FUEL OIL (RENTER),0.0471,MEDIUM
382499,600132,PURCHASE OF BOAT WITH MOTOR,0.043,MEDIUM-LOW
382600,470111,GASOLINE,0.2071,HIGH
382600,470211,MOTOR OIL,0.2071,HIGH
382600,490311,MOTOR TUNE-UP,0.1159,MEDIUM
382600,470212,MOTOR OIL ON OUT-OF-TOWN TRIPS,0.1119,MEDIUM
382600,160211,FATS AND OILS,0.0911,MEDIUM-LOW
382600,250111,FUEL OIL (RENTER),0.0895,MEDIUM-LOW
382600,600132,PURCHASE OF BOAT WITH MOTOR,0.0895,MEDIUM-LOW
382600,470113,GASOLINE ON OUT-OF-TOWN TRIPS,0.0881,MEDIUM-LOW
390760,610310,PET FOOD,1.0,MEDIUM-HIGH
391110,470111,GASOLINE,0.2283,HIGH
391110,470211,MOTOR OIL,0.2283,HIGH
391110,470212,MOTOR OIL ON OUT-OF-TOWN TRIPS,0.126,MEDIUM
391110,490311,MOTOR TUNE-UP,0.1246,MEDIUM
391110,470113,GASOLINE ON OUT-OF-TOWN TRIPS,0.1004,MEDIUM-LOW
391110,250111,FUEL OIL (RENTER),0.0962,MEDIUM-LOW
391110,600132,PURCHASE OF BOAT WITH MOTOR,0.0962,MEDIUM-LOW
391390,150110,CANDY AND CHEWING GUM,1.0,HIGH
391590,610310,PET FOOD,1.0,HIGH
391620,320120,WINDOW COVERINGS,1.0,MEDIUM-LOW
391710,040510,SAUSAGE,0.6916,HIGH
391710,150212,ARTIFICIAL SWEETENERS,0.3084,MEDIUM-LOW
391740,520410,VEHICLE INSPECTION,0.5,MEDIUM
391740,600142,PURCHASE OF OTHER VEHICLE,0.5,MEDIUM
391810,320120,WINDOW COVERINGS,0.505,MEDIUM-LOW
391810,320111,"FLOOR COVERINGS, NONPERMANENT",0.3293,MEDIUM-HIGH
391810,020310,BISCUITS AND ROLLS,0.1656,MEDIUM-LOW
391890,320120,WINDOW COVERINGS,0.5791,MEDIUM
391890,320111,"FLOOR COVERINGS, NONPERMANENT",0.4209,HIGH
391910,020310,BISCUITS AND ROLLS,0.5115,MEDIUM-LOW
391910,610210,FILM,0.4885,MEDIUM-HIGH
391990,020310,BISCUITS AND ROLLS,0.5116,MEDIUM-LOW
391990,610210,FILM,0.4884,MEDIUM-HIGH
392010,610210,FILM,1.0,MEDIUM-HIGH
392020,610210,FILM,1.0,MEDIUM-HIGH
392030,610210,FILM,1.0,MEDIUM-HIGH
392049,610210,FILM,1.0,MEDIUM-HIGH
392051,610210,FILM,1.0,MEDIUM-HIGH
392059,610210,FILM,1.0,MEDIUM-HIGH
392061,610210,FILM,1.0,MEDIUM-HIGH
392062,610210,FILM,0.5556,MEDIUM-HIGH
392062,610310,PET FOOD,0.4444,MEDIUM-HIGH
392063,610210,FILM,1.0,MEDIUM-HIGH
392069,610210,FILM,1.0,MEDIUM-HIGH
392071,610210,FILM,1.0,MEDIUM-HIGH
392073,610210,FILM,1.0,MEDIUM-HIGH
392079,610210,FILM,1.0,MEDIUM-HIGH
392091,610210,FILM,1.0,MEDIUM-HIGH
392092,610210,FILM,1.0,MEDIUM-HIGH
392093,610210,FILM,1.0,MEDIUM-HIGH
392094,610210,FILM,1.0,MEDIUM-HIGH
392099,610210,FILM,0.7068,MEDIUM-HIGH
392099,020310,BISCUITS AND ROLLS,0.2932,MEDIUM-LOW
392111,610210,FILM,1.0,MEDIUM-HIGH
392112,610210,FILM,1.0,MEDIUM-HIGH
392113,610210,FILM,1.0,MEDIUM-HIGH
392114,610210,FILM,1.0,MEDIUM-HIGH
392119,610210,FILM,1.0,HIGH
392190,610210,FILM,1.0,MEDIUM-HIGH
392340,610210,FILM,0.4802,HIGH
392340,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.2599,MEDIUM-LOW
392340,610230,PHOTOGRAPHIC EQUIPMENT,0.2599,MEDIUM-LOW
392410,180410,"SALT, SPICES, OTHER SEASONINGS",0.1998,HIGH
392410,180510,SAUCES AND GRAVIES,0.1559,MEDIUM-HIGH
392410,320330,FLATWARE,0.1499,HIGH
392410,150211,SUGAR,0.1227,HIGH
392410,180110,CANNED AND PACKAGED SOUPS,0.1227,HIGH
392410,320380,"TABLEWARE, NONELECTRIC KITCHENWARE",0.109,MEDIUM-HIGH
392410,310334,SATELLITE DISHES,0.0818,MEDIUM-HIGH
392410,010320,"PASTA, CORNMEAL AND OTHER CEREAL PRODUCTS",0.0583,MEDIUM-LOW
392490,280210,CURTAINS AND DRAPERIES,0.3127,MEDIUM
392490,290420,INFANTS'' FURNITURE,0.1587,MEDIUM-HIGH
392490,330510,MISCELLANEOUS HOUSEHOLD PRODUCTS,0.1464,HIGH
392490,290320,LIVING ROOM TABLES,0.092,MEDIUM-LOW
392490,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.0831,MEDIUM
392490,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0831,MEDIUM
392490,290120,OTHER BEDROOM FURNITURE,0.0619,MEDIUM-LOW
392490,290430,OUTDOOR FURNITURE,0.0619,MEDIUM-LOW
392520,320120,WINDOW COVERINGS,1.0,MEDIUM
392610,660000,"SCHOOL SUPPLIES, ETC. - UNSPECIFIED",0.1972,MEDIUM-HIGH
392610,660110,"SCHOOL BOOKS, SUPPLIES, EQUIPMENT FOR COLLEGE",0.1171,MEDIUM
392610,660410,"SCHOOL BOOKS, SUPPLIES, EQUIPMENT FOR VOCATIONAL AND",0.1171,MEDIUM
392610,660902,"SCHOOL BOOKS, SUPPLIES, EQUIPMENT FOR OTHER SCHOOLS",0.1171,MEDIUM
392610,790430,SCHOOL LUNCHES,0.1157,MEDIUM-LOW
392610,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.1157,MEDIUM-LOW
392610,530902,SCHOOL BUS,0.1157,MEDIUM-LOW
392610,660210,"SCHOOL BOOKS, SUPPLIES, EQUIPMENT FOR ELEMENTARY, HIGH",0.1044,MEDIUM-LOW
392620,600901,WATER SPORTS EQUIPMENT,0.1111,MEDIUM-LOW
392620,600902,OTHER SPORTS EQUIPMENT,0.1111,MEDIUM-LOW
392620,170533,SPORTS DRINKS,0.1111,MEDIUM-LOW
392620,390110,GIRLS'' COATS AND JACKETS,0.0833,MEDIUM-HIGH
392620,370110,BOYS'' COATS AND JACKETS,0.0833,MEDIUM-HIGH
392620,380110,WOMEN''S COATS AND JACKETS,0.0833,MEDIUM-HIGH
392620,360210,MEN''S COATS AND JACKETS,0.0833,MEDIUM-HIGH
392620,360330,MEN''S ACCESSORIES,0.0421,HIGH
392620,380901,WOMEN''S ACCESSORIES,0.0421,HIGH
392620,390322,GIRLS'' ACCESSORIES,0.0421,HIGH
392620,370220,BOYS'' ACCESSORIES,0.0421,HIGH
392620,410901,INFANT ACCESSORIES,0.0421,HIGH
392620,440900,CLOTHING STORAGE,0.0286,MEDIUM
392620,320232,TELEPHONES AND ACCESSORIES,0.0236,MEDIUM
392620,690120,COMPUTER ACCESSORIES,0.0236,MEDIUM
392620,630220,SMOKING ACCESSORIES,0.0236,MEDIUM
392620,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0236,MEDIUM
392630,290420,INFANTS'' FURNITURE,0.4785,HIGH
392630,290120,OTHER BEDROOM FURNITURE,0.2608,MEDIUM-LOW
392630,290430,OUTDOOR FURNITURE,0.2608,MEDIUM-LOW
392690,620330,PHOTO PROCESSING,0.2,MEDIUM
392690,600310,BICYCLES,0.2,HIGH
392690,610220,OTHER PHOTOGRAPHIC SUPPLIES,0.1,MEDIUM
392690,610230,PHOTOGRAPHIC EQUIPMENT,0.1,MEDIUM
392690,140410,FROZEN VEGETABLE JUICES,0.1,MEDIUM-LOW
392690,140420,FRESH AND CANNED VEGETABLE JUICES,0.1,MEDIUM-LOW
392690,380210,WOMEN''S DRESSES,0.0905,HIGH
392690,390120,GIRLS'' DRESSES AND SUITS,0.0548,MEDIUM
392690,410120,"INFANT DRESSES, OUTERWEAR",0.0548,MEDIUM
400299,160211,FATS AND OILS,1.0,MEDIUM-LOW
400610,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.534,MEDIUM
400610,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.466,MEDIUM-LOW
401035,140410,FROZEN VEGETABLE JUICES,0.5,MEDIUM-LOW
401035,140420,FRESH AND CANNED VEGETABLE JUICES,0.5,MEDIUM-LOW
401036,140410,FROZEN VEGETABLE JUICES,0.5,MEDIUM-LOW
401036,140420,FRESH AND CANNED VEGETABLE JUICES,0.5,MEDIUM-LOW
401039,140410,FROZEN VEGETABLE JUICES,0.5,MEDIUM-LOW
401039,140420,FRESH AND CANNED VEGETABLE JUICES,0.5,MEDIUM-LOW
401110,450110,NEW CARS,0.2421,MEDIUM-HIGH
401110,460110,USED CARS,0.2421,MEDIUM-HIGH
401110,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1423,MEDIUM
401110,470211,MOTOR OIL,0.1276,MEDIUM-LOW
401110,490311,MOTOR TUNE-UP,0.1276,MEDIUM-LOW
401110,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1181,MEDIUM-LOW
401120,450210,NEW TRUCKS,0.3258,HIGH
401120,460901,USED TRUCKS,0.3258,HIGH
401120,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1933,MEDIUM
401120,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1551,MEDIUM-LOW
401130,450900,NEW AIRCRAFT,0.3202,HIGH
401130,460903,USED AIRCRAFT,0.3202,HIGH
401130,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1921,MEDIUM
401130,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1676,MEDIUM-LOW
401140,450220,NEW MOTORCYCLES,0.3166,HIGH
401140,460902,USED MOTORCYCLES,0.3166,HIGH
401140,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.195,MEDIUM
401140,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1717,MEDIUM
401150,600310,BICYCLES,0.4634,HIGH
401150,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2853,MEDIUM
401150,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2513,MEDIUM
401161,070110,CANNED FISH AND SEAFOOD,0.2227,MEDIUM
401161,070230,FRESH FISH AND SHELLFISH,0.2227,MEDIUM
401161,070240,FROZEN FISH AND SHELLFISH,0.2227,MEDIUM
401161,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1751,MEDIUM-LOW
401161,320512,SEWING MACHINES,0.1568,MEDIUM-LOW
401162,070110,CANNED FISH AND SEAFOOD,0.2227,MEDIUM
401162,070230,FRESH FISH AND SHELLFISH,0.2227,MEDIUM
401162,070240,FROZEN FISH AND SHELLFISH,0.2227,MEDIUM
401162,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1751,MEDIUM-LOW
401162,320512,SEWING MACHINES,0.1568,MEDIUM-LOW
401163,070110,CANNED FISH AND SEAFOOD,0.2641,MEDIUM
401163,070230,FRESH FISH AND SHELLFISH,0.2641,MEDIUM
401163,070240,FROZEN FISH AND SHELLFISH,0.2641,MEDIUM
401163,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2077,MEDIUM-LOW
401169,070110,CANNED FISH AND SEAFOOD,0.114,MEDIUM
401169,070230,FRESH FISH AND SHELLFISH,0.114,MEDIUM
401169,070240,FROZEN FISH AND SHELLFISH,0.114,MEDIUM
401169,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.0901,MEDIUM
401169,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.0896,MEDIUM-LOW
401169,600901,WATER SPORTS EQUIPMENT,0.0451,HIGH
401169,600902,OTHER SPORTS EQUIPMENT,0.0451,HIGH
401169,320130,INFANTS'' EQUIPMENT,0.0437,HIGH
401169,600430,WINTER SPORTS EQUIPMENT,0.0333,MEDIUM-HIGH
401169,320410,LAWN AND GARDEN EQUIPMENT,0.0333,MEDIUM-HIGH
401169,310331,MISCELLANEOUS SOUND EQUIPMENT,0.026,MEDIUM
401169,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.026,MEDIUM
401169,320150,OUTDOOR EQUIPMENT,0.026,MEDIUM
401169,600410,CAMPING EQUIPMENT,0.026,MEDIUM
401169,610120,PLAYGROUND EQUIPMENT,0.026,MEDIUM
401169,610230,PHOTOGRAPHIC EQUIPMENT,0.026,MEDIUM
401169,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.026,MEDIUM
401169,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.026,MEDIUM
401169,170533,SPORTS DRINKS,0.026,MEDIUM
401169,340901,"REPAIRS/RENTALS OF LAWN AND GARDEN EQUIPMENT, HAND O",0.0238,MEDIUM
401169,310332,SOUND EQUIPMENT ACCESSORIES,0.0201,MEDIUM-LOW
401170,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2106,MEDIUM-LOW
401170,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1798,MEDIUM-LOW
401170,320512,SEWING MACHINES,0.1615,MEDIUM-LOW
401170,070110,CANNED FISH AND SEAFOOD,0.1494,MEDIUM
401170,070230,FRESH FISH AND SHELLFISH,0.1494,MEDIUM
401170,070240,FROZEN FISH AND SHELLFISH,0.1494,MEDIUM
401180,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2838,MEDIUM-LOW
401180,320512,SEWING MACHINES,0.2539,MEDIUM-LOW
401180,070110,CANNED FISH AND SEAFOOD,0.1541,MEDIUM
401180,070230,FRESH FISH AND SHELLFISH,0.1541,MEDIUM
401180,070240,FROZEN FISH AND SHELLFISH,0.1541,MEDIUM
401190,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2654,MEDIUM-LOW
401190,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2637,MEDIUM
401190,070110,CANNED FISH AND SEAFOOD,0.157,MEDIUM
401190,070230,FRESH FISH AND SHELLFISH,0.157,MEDIUM
401190,070240,FROZEN FISH AND SHELLFISH,0.157,MEDIUM
401192,070110,CANNED FISH AND SEAFOOD,0.2227,MEDIUM
401192,070230,FRESH FISH AND SHELLFISH,0.2227,MEDIUM
401192,070240,FROZEN FISH AND SHELLFISH,0.2227,MEDIUM
401192,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1751,MEDIUM-LOW
401192,320512,SEWING MACHINES,0.1568,MEDIUM-LOW
401193,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2632,MEDIUM-LOW
401193,320512,SEWING MACHINES,0.2358,MEDIUM-LOW
401193,070110,CANNED FISH AND SEAFOOD,0.167,MEDIUM
401193,070230,FRESH FISH AND SHELLFISH,0.167,MEDIUM
401193,070240,FROZEN FISH AND SHELLFISH,0.167,MEDIUM
401194,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2632,MEDIUM-LOW
401194,320512,SEWING MACHINES,0.2358,MEDIUM-LOW
401194,070110,CANNED FISH AND SEAFOOD,0.167,MEDIUM
401194,070230,FRESH FISH AND SHELLFISH,0.167,MEDIUM
401194,070240,FROZEN FISH AND SHELLFISH,0.167,MEDIUM
401199,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1534,MEDIUM-LOW
401199,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1117,MEDIUM
401199,070110,CANNED FISH AND SEAFOOD,0.0752,MEDIUM
401199,070230,FRESH FISH AND SHELLFISH,0.0752,MEDIUM
401199,070240,FROZEN FISH AND SHELLFISH,0.0752,MEDIUM
401199,600901,WATER SPORTS EQUIPMENT,0.0391,HIGH
401199,600902,OTHER SPORTS EQUIPMENT,0.0391,HIGH
401199,320130,INFANTS'' EQUIPMENT,0.0377,HIGH
401199,600430,WINTER SPORTS EQUIPMENT,0.0289,MEDIUM-HIGH
401199,320410,LAWN AND GARDEN EQUIPMENT,0.0284,MEDIUM-HIGH
401199,340901,"REPAIRS/RENTALS OF LAWN AND GARDEN EQUIPMENT, HAND O",0.0237,MEDIUM
401199,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0224,MEDIUM
401199,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0224,MEDIUM
401199,320150,OUTDOOR EQUIPMENT,0.0224,MEDIUM
401199,600410,CAMPING EQUIPMENT,0.0224,MEDIUM
401199,610120,PLAYGROUND EQUIPMENT,0.0224,MEDIUM
401199,610230,PHOTOGRAPHIC EQUIPMENT,0.0224,MEDIUM
401199,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0224,MEDIUM
401199,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0224,MEDIUM
401199,170533,SPORTS DRINKS,0.0224,MEDIUM
401199,330610,LAWN AND GARDEN SUPPLIES,0.0224,MEDIUM
401199,620121,FEES FOR PARTICIPANT SPORTS,0.018,MEDIUM-LOW
401199,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.018,MEDIUM-LOW
401199,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0174,MEDIUM-LOW
401199,600420,HUNTING AND FISHING EQUIPMENT,0.0174,MEDIUM-LOW
401199,310332,SOUND EQUIPMENT ACCESSORIES,0.0173,MEDIUM-LOW
401211,450110,NEW CARS,0.2511,HIGH
401211,460110,USED CARS,0.2511,HIGH
401211,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1496,MEDIUM
401211,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1302,MEDIUM-LOW
401211,470211,MOTOR OIL,0.109,MEDIUM-LOW
401211,490311,MOTOR TUNE-UP,0.109,MEDIUM-LOW
401212,450210,NEW TRUCKS,0.1925,HIGH
401212,460901,USED TRUCKS,0.1925,HIGH
401212,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1145,MEDIUM
401212,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.0996,MEDIUM-LOW
401212,520410,VEHICLE INSPECTION,0.0614,MEDIUM
401212,600142,PURCHASE OF OTHER VEHICLE,0.0614,MEDIUM
401212,850300,OTHER VEHICLE FINANCE CHARGES,0.0485,MEDIUM
401212,510901,TRUCK FINANCE CHARGES,0.0485,MEDIUM
401212,470311,ELECTRIC VEHICLE CHARGING,0.0485,MEDIUM
401212,490300,VEHICLE OR ENGINE REPAIRS,0.0485,MEDIUM
401212,450350,CAR/TRUCK LEASE PAYMENTS,0.042,MEDIUM-LOW
401212,520110,VEHICLE REGISTRATION STATE/LOCAL,0.042,MEDIUM-LOW
401213,450900,NEW AIRCRAFT,0.3207,HIGH
401213,460903,USED AIRCRAFT,0.3207,HIGH
401213,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.1916,MEDIUM
401213,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.1669,MEDIUM-LOW
401219,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.3574,MEDIUM
401219,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2336,MEDIUM
401219,450210,NEW TRUCKS,0.2045,MEDIUM-HIGH
401219,460901,USED TRUCKS,0.2045,MEDIUM-HIGH
401220,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.3426,MEDIUM
401220,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2593,MEDIUM-LOW
401220,450900,NEW AIRCRAFT,0.1991,HIGH
401220,460903,USED AIRCRAFT,0.1991,HIGH
401290,600310,BICYCLES,0.5163,HIGH
401290,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2578,MEDIUM
401290,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2259,MEDIUM-LOW
401310,450210,NEW TRUCKS,0.25,HIGH
401310,460901,USED TRUCKS,0.25,HIGH
401310,450110,NEW CARS,0.1632,MEDIUM-HIGH
401310,460110,USED CARS,0.1632,MEDIUM-HIGH
401310,470211,MOTOR OIL,0.0867,MEDIUM-LOW
401310,490311,MOTOR TUNE-UP,0.0867,MEDIUM-LOW
401320,600310,BICYCLES,1.0,HIGH
401390,510902,MOTORCYCLE AND PLANE FINANCE CHARGES,0.5,MEDIUM-LOW
401390,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.2674,MEDIUM
401390,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.2326,MEDIUM-LOW
401519,360330,MEN''S ACCESSORIES,0.1295,MEDIUM-HIGH
401519,380901,WOMEN''S ACCESSORIES,0.1295,MEDIUM-HIGH
401519,390322,GIRLS'' ACCESSORIES,0.1295,MEDIUM-HIGH
401519,370220,BOYS'' ACCESSORIES,0.1295,MEDIUM-HIGH
401519,410901,INFANT ACCESSORIES,0.1295,MEDIUM-HIGH
401519,440900,CLOTHING STORAGE,0.077,MEDIUM
401519,320232,TELEPHONES AND ACCESSORIES,0.0688,MEDIUM-LOW
401519,690120,COMPUTER ACCESSORIES,0.0688,MEDIUM-LOW
401519,630220,SMOKING ACCESSORIES,0.0688,MEDIUM-LOW
401519,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0688,MEDIUM-LOW
401590,360330,MEN''S ACCESSORIES,0.1297,MEDIUM-HIGH
401590,380901,WOMEN''S ACCESSORIES,0.1297,MEDIUM-HIGH
401590,390322,GIRLS'' ACCESSORIES,0.1297,MEDIUM-HIGH
401590,370220,BOYS'' ACCESSORIES,0.1297,MEDIUM-HIGH
401590,410901,INFANT ACCESSORIES,0.1297,MEDIUM-HIGH
401590,440900,CLOTHING STORAGE,0.0765,MEDIUM
401590,320232,TELEPHONES AND ACCESSORIES,0.0687,MEDIUM-LOW
401590,690120,COMPUTER ACCESSORIES,0.0687,MEDIUM-LOW
401590,630220,SMOKING ACCESSORIES,0.0687,MEDIUM-LOW
401590,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0687,MEDIUM-LOW
401691,320111,"FLOOR COVERINGS, NONPERMANENT",0.629,MEDIUM-HIGH
401691,320120,WINDOW COVERINGS,0.371,MEDIUM-LOW
401693,160211,FATS AND OILS,0.6827,HIGH
401693,470211,MOTOR OIL,0.3173,MEDIUM
401699,470211,MOTOR OIL,0.25,MEDIUM-LOW
401699,490311,MOTOR TUNE-UP,0.25,MEDIUM-LOW
401699,330510,MISCELLANEOUS HOUSEHOLD PRODUCTS,0.236,HIGH
401699,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.132,MEDIUM
401699,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.132,MEDIUM
410120,030110,GROUND BEEF,0.5,MEDIUM-LOW
410120,030810,OTHER BEEF,0.5,MEDIUM-LOW
410150,030810,OTHER BEEF,0.5,MEDIUM-LOW
410150,030110,GROUND BEEF,0.5,MEDIUM-LOW
410190,030810,OTHER BEEF,0.5,MEDIUM-LOW
410190,030110,GROUND BEEF,0.5,MEDIUM-LOW
410330,040410,OTHER PORK,1.0,MEDIUM-LOW
410390,380210,WOMEN''S DRESSES,0.4501,HIGH
410390,410120,"INFANT DRESSES, OUTERWEAR",0.2749,MEDIUM
410390,390120,GIRLS'' DRESSES AND SUITS,0.2749,MEDIUM
410411,030810,OTHER BEEF,0.5,MEDIUM-LOW
410411,030110,GROUND BEEF,0.5,MEDIUM-LOW
410419,030810,OTHER BEEF,0.5,MEDIUM-LOW
410419,030110,GROUND BEEF,0.5,MEDIUM-LOW
410441,030110,GROUND BEEF,0.5,MEDIUM-LOW
410441,030810,OTHER BEEF,0.5,MEDIUM-LOW
410449,030110,GROUND BEEF,0.5,MEDIUM-LOW
410449,030810,OTHER BEEF,0.5,MEDIUM-LOW
410631,040410,OTHER PORK,1.0,MEDIUM-LOW
410632,040410,OTHER PORK,1.0,MEDIUM-LOW
410711,030810,OTHER BEEF,0.3536,MEDIUM-LOW
410711,030110,GROUND BEEF,0.3536,MEDIUM-LOW
410711,440900,CLOTHING STORAGE,0.2928,MEDIUM
410712,030810,OTHER BEEF,0.3535,MEDIUM-LOW
410712,030110,GROUND BEEF,0.3535,MEDIUM-LOW
410712,440900,CLOTHING STORAGE,0.2929,MEDIUM
410719,030810,OTHER BEEF,0.3534,MEDIUM-LOW
410719,030110,GROUND BEEF,0.3534,MEDIUM-LOW
410719,440900,CLOTHING STORAGE,0.2932,MEDIUM
410791,030810,OTHER BEEF,0.3519,MEDIUM-LOW
410791,030110,GROUND BEEF,0.3519,MEDIUM-LOW
410791,440900,CLOTHING STORAGE,0.2962,MEDIUM
410792,030810,OTHER BEEF,0.3518,MEDIUM-LOW
410792,030110,GROUND BEEF,0.3518,MEDIUM-LOW
410792,440900,CLOTHING STORAGE,0.2964,MEDIUM
410799,030810,OTHER BEEF,0.3508,MEDIUM-LOW
410799,030110,GROUND BEEF,0.3508,MEDIUM-LOW
410799,440900,CLOTHING STORAGE,0.2983,MEDIUM
411200,440900,CLOTHING STORAGE,1.0,MEDIUM
411320,040410,OTHER PORK,1.0,MEDIUM-LOW
411420,030810,OTHER BEEF,0.5,MEDIUM-LOW
411420,030110,GROUND BEEF,0.5,MEDIUM-LOW
411520,010110,FLOUR,1.0,MEDIUM-LOW
420100,390110,GIRLS'' COATS AND JACKETS,0.25,MEDIUM-LOW
420100,370110,BOYS'' COATS AND JACKETS,0.25,MEDIUM-LOW
420100,380110,WOMEN''S COATS AND JACKETS,0.25,MEDIUM-LOW
420100,360210,MEN''S COATS AND JACKETS,0.25,MEDIUM-LOW
420211,430130,LUGGAGE,1.0,HIGH
420212,430130,LUGGAGE,1.0,HIGH
420291,600901,WATER SPORTS EQUIPMENT,0.34,MEDIUM-LOW
420291,600902,OTHER SPORTS EQUIPMENT,0.34,MEDIUM-LOW
420291,320130,INFANTS'' EQUIPMENT,0.32,MEDIUM-LOW
420292,430120,JEWELRY,1.0,MEDIUM-HIGH
420310,440130,"ALTERATION, REPAIR AND TAILORING OF APPAREL AND",0.1793,MEDIUM
420310,440210,APPAREL LAUNDRY AND DRY CLEANING NOT COIN-OPERATED,0.1604,MEDIUM
420310,440120,COIN-OPERATED APPAREL LAUNDRY AND DRY CLEANING,0.1604,MEDIUM
420310,390110,GIRLS'' COATS AND JACKETS,0.125,HIGH
420310,370110,BOYS'' COATS AND JACKETS,0.125,HIGH
420310,380110,WOMEN''S COATS AND JACKETS,0.125,HIGH
420310,360210,MEN''S COATS AND JACKETS,0.125,HIGH
420321,600901,WATER SPORTS EQUIPMENT,0.35,MEDIUM
420321,600902,OTHER SPORTS EQUIPMENT,0.35,MEDIUM
420321,320130,INFANTS'' EQUIPMENT,0.2999,MEDIUM-LOW
420340,380901,WOMEN''S ACCESSORIES,0.1799,HIGH
420340,360330,MEN''S ACCESSORIES,0.1799,HIGH
420340,390322,GIRLS'' ACCESSORIES,0.1799,HIGH
420340,370220,BOYS'' ACCESSORIES,0.1799,HIGH
420340,410901,INFANT ACCESSORIES,0.1799,HIGH
420340,440900,CLOTHING STORAGE,0.1006,MEDIUM
430180,060310,OTHER POULTRY,1.0,MEDIUM-LOW
430219,060310,OTHER POULTRY,1.0,MEDIUM-LOW
430310,360330,MEN''S ACCESSORIES,0.1766,HIGH
430310,380901,WOMEN''S ACCESSORIES,0.1766,HIGH
430310,390322,GIRLS'' ACCESSORIES,0.1766,HIGH
430310,370220,BOYS'' ACCESSORIES,0.1766,HIGH
